sep=;
ACCELEROMETER X (m/s²);ACCELEROMETER Y (m/s²);ACCELEROMETER Z (m/s²);GRAVITY X (m/s²);GRAVITY Y (m/s²);GRAVITY Z (m/s²);LINEAR ACCELERATION X (m/s²);LINEAR ACCELERATION Y (m/s²);LINEAR ACCELERATION Z (m/s²);GYROSCOPE X (rad/s);GYROSCOPE Y (rad/s);GYROSCOPE Z (rad/s);LIGHT (lux);MAGNETIC FIELD X (μT);MAGNETIC FIELD Y (μT);MAGNETIC FIELD Z (μT);ORIENTATION Z (azimuth °);ORIENTATION X (pitch °);ORIENTATION Y (roll °);PROXIMITY (i);SOUND LEVEL (dB);LOCATION Latitude : ;LOCATION Longitude : ;LOCATION Altitude ( m);LOCATION Altitude-google ( m);LOCATION Speed ( Kmh);LOCATION Accuracy ( m);LOCATION ORIENTATION (°);Satellites in range;Time since start in ms ;YYYY-MO-DD HH-MI-SS_SSS
3.8075;4.3104;7.9017;3.8763;4.2846;7.9238;0.1852;-0.2422;-0.9385;-0.0083;0.0054;-0.0063;164.0;-28.09;-140.91;-85.86;188.2;-25.91;-26.07;5.0;30.648;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;5 / 9;450507;2018-04-03 08:15:12:172
3.442;4.4283;7.5111;3.8863;4.305;7.9079;0.2654;0.249;-0.1171;-0.0015;0.0029;-0.0034;164.0;-28.36;-140.98;-85.64;188.33;-26.04;-26.17;5.0;28.327;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;15 / 20;451006;2018-04-03 08:15:12:671
4.1802;4.1507;8.4837;3.8909;4.3672;7.8714;-0.3531;-0.1981;-0.8056;0.0355;-0.0082;-0.0152;164.0;-28.81;-141.23;-85.99;188.0;-26.44;-26.3;5.0;27.485;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;15 / 20;451506;2018-04-03 08:15:13:171
3.9607;4.3655;7.3807;3.8781;4.366;7.8784;0.4583;0.101;0.9233;-0.0186;0.0024;-0.0052;168.0;-28.68;-140.8;-85.18;187.58;-26.44;-26.21;5.0;30.462;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;15 / 21;452006;2018-04-03 08:15:13:671
4.0887;4.3487;7.3328;3.8898;4.397;7.8553;-0.2265;-0.3692;-0.2156;-0.026;0.0143;0.0025;168.0;-28.2;-140.74;-85.42;188.32;-26.64;-26.34;5.0;31.298;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;15 / 21;452506;2018-04-03 08:15:14:171
3.6987;4.4378;7.2502;3.8671;4.41;7.8592;-0.1413;0.0303;1.6828;0.0246;0.0;-0.0102;168.0;-28.83;-140.44;-83.84;187.38;-26.72;-26.2;5.0;31.072;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;16 / 22;453007;2018-04-03 08:15:14:672
4.3106;4.5036;7.9202;3.8633;4.4385;7.8451;0.0521;-0.1403;-0.6293;0.0047;0.0053;-0.0121;168.0;-28.38;-140.63;-84.23;187.93;-26.91;-26.22;5.0;31.82;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;16 / 22;453507;2018-04-03 08:15:15:172
4.3064;4.4941;8.0764;3.8437;4.4365;7.8558;0.0213;-0.3424;1.7138;-0.0158;0.0146;0.005;168.0;-28.14;-140.68;-84.13;187.9;-26.93;-26.17;5.0;31.971;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;16 / 21;454007;2018-04-03 08:15:15:672
4.1838;4.7441;7.1934;3.8307;4.4562;7.851;-0.4427;0.1337;-0.1603;-0.0076;0.0071;0.0029;168.0;-28.97;-140.04;-83.5;186.93;-27.03;-26.01;5.0;29.396;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;16 / 21;454508;2018-04-03 08:15:16:173
3.5174;4.1944;7.194;3.8085;4.471;7.8534;-0.5842;-0.0084;0.5435;0.0178;0.0046;-0.0096;168.0;-29.51;-140.29;-83.48;186.26;-26.98;-25.93;5.0;36.458;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;15 / 20;455007;2018-04-03 08:15:16:672
3.9673;4.5694;7.4118;3.8075;4.4833;7.8469;0.0775;-0.0252;-0.0552;0.0033;-0.0084;-6.0E-4;168.0;-28.87;-140.99;-84.18;187.09;-27.2;-25.88;5.0;29.961;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;15 / 20;455506;2018-04-03 08:15:17:171
3.9128;4.3104;8.1906;3.822;4.4815;7.8408;0.4375;-0.2186;0.2643;-0.0012;0.0057;-0.0037;168.0;-28.58;-141.02;-84.46;187.13;-27.19;-25.93;5.0;30.575;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;16 / 22;456006;2018-04-03 08:15:17:671
3.6382;4.6263;6.9003;3.8243;4.4875;7.8363;-0.3776;0.4131;-0.3419;0.0163;-0.0096;-0.01;168.0;-27.49;-141.42;-85.6;189.04;-27.23;-26.01;5.0;30.01;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;16 / 22;456507;2018-04-03 08:15:18:172
4.5463;4.5964;7.2712;3.8396;4.5164;7.8121;0.2446;0.0476;0.044;-0.0036;0.0047;-0.0116;168.0;-27.16;-142.18;-86.72;189.49;-27.42;-26.17;5.0;30.994;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;16 / 22;457007;2018-04-03 08:15:18:672
4.3208;4.4343;8.0177;3.8623;4.5412;7.7866;1.0743;-0.1533;-0.0946;-0.011;0.0047;-0.0104;168.0;-26.08;-142.65;-87.21;190.21;-27.59;-26.38;5.0;31.291;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;16 / 22;457507;2018-04-03 08:15:19:172
3.0388;4.6454;6.7155;3.8828;4.5587;7.7661;0.2725;0.3213;0.2348;-0.0064;0.0027;-0.0137;168.0;-26.46;-142.42;-87.27;190.54;-27.7;-26.56;5.0;31.244;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;17 / 22;458007;2018-04-03 08:15:19:672
2.7631;4.7812;6.7639;3.8845;4.5696;7.7588;-0.798;-0.068;-0.454;-0.0135;-0.0016;-0.0013;168.0;-26.68;-142.05;-87.14;190.02;-27.77;-26.6;5.0;35.291;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;17 / 22;458507;2018-04-03 08:15:20:172
4.1557;4.4253;8.3318;3.881;4.6057;7.7392;-0.4228;0.0488;0.3113;0.0094;0.002;-0.0128;168.0;-27.72;-141.58;-85.44;188.87;-28.01;-26.63;5.0;29.294;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;17 / 21;459007;2018-04-03 08:15:20:672
3.2428;4.8153;7.5464;3.8932;4.6012;7.7358;-0.3304;0.3289;-0.1255;-0.0032;-0.0014;-0.0021;168.0;-28.07;-141.24;-84.87;189.04;-27.98;-26.71;5.0;31.463;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;17 / 21;459506;2018-04-03 08:15:21:171
3.9691;4.6179;7.1258;3.878;4.5981;7.7453;0.1194;-0.2669;-1.108;0.0118;-0.0069;-0.0016;168.0;-27.97;-140.58;-83.68;188.57;-27.96;-26.6;5.0;28.664;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;17 / 21;460007;2018-04-03 08:15:21:672
4.9064;4.4989;10.3825;3.887;4.6299;7.7218;-1.1401;-0.1968;-1.7162;-0.0557;0.0418;-0.0098;168.0;-26.72;-141.01;-84.24;189.32;-28.17;-26.72;5.0;47.695;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;17 / 21;460506;2018-04-03 08:15:22:171
3.6628;5.2454;9.0401;3.879;4.6056;7.7403;-0.0827;0.2226;0.8756;0.0047;0.0278;-0.0184;168.0;-22.39;-139.93;-83.51;192.11;-28.01;-26.62;5.0;48.169;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;17 / 22;461006;2018-04-03 08:15:22:671
4.8335;3.3377;10.5517;3.932;4.5792;7.7292;0.3218;0.2072;0.5463;0.002;-0.0235;0.0046;168.0;-21.87;-139.45;-83.04;191.88;-28.01;-26.62;5.0;45.125;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;17 / 22;461507;2018-04-03 08:15:23:172
4.4997;4.6131;7.876;3.9272;4.533;7.7589;0.7487;-0.2703;-0.1915;0.0106;0.0134;-0.017;168.0;-27.86;-138.97;-81.88;188.04;-27.73;-26.63;5.0;35.429;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;17 / 21;462007;2018-04-03 08:15:23:672
4.0301;4.305;8.2893;3.889;4.5209;7.7851;-0.4407;-0.8837;-0.5498;0.0446;-0.0325;-0.0035;174.0;-28.93;-138.74;-81.08;186.96;-27.45;-26.54;5.0;46.433;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;17 / 21;462506;2018-04-03 08:15:24:171
4.4219;4.512;9.6048;3.8812;4.5168;7.7914;-0.5287;0.2745;0.6641;0.0248;0.0068;-0.0124;174.0;-28.66;-138.69;-80.86;187.16;-27.33;-26.77;5.0;38.095;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;17 / 22;463007;2018-04-03 08:15:24:672
2.6452;4.704;6.7681;3.8814;4.5046;7.7983;0.5891;-0.183;-0.8335;-0.003;0.0128;-0.002;174.0;-28.12;-138.98;-81.18;187.44;-27.34;-26.46;5.0;35.601;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;17 / 22;463507;2018-04-03 08:15:25:172
3.2416;4.5186;7.5763;3.8637;4.4806;7.8209;0.1511;0.1783;0.943;-3.0E-4;-0.0084;3.0E-4;174.0;-27.52;-139.18;-81.44;187.34;-27.31;-26.37;5.0;37.256;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;15 / 21;464006;2018-04-03 08:15:25:671
3.7806;4.4313;8.3545;3.8739;4.4915;7.8096;-0.1813;-0.1366;0.2823;-7.0E-4;-0.0117;-0.0027;174.0;-29.14;-139.1;-81.88;187.1;-27.26;-26.38;5.0;30.556;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;15 / 21;464507;2018-04-03 08:15:26:172
4.2239;4.6317;8.5161;3.8948;4.5079;7.7897;0.0826;-0.1055;-0.3834;0.0042;-0.0017;-0.01;174.0;-29.77;-139.5;-82.19;186.53;-27.3;-26.47;5.0;27.494;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;465007;2018-04-03 08:15:26:672
4.1563;4.3475;7.3041;3.904;4.5042;7.7873;0.1337;-0.045;-0.4451;-0.0062;-0.0023;-0.0081;174.0;-30.39;-140.2;-83.63;187.37;-27.34;-26.63;5.0;30.649;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;465506;2018-04-03 08:15:27:171
3.7166;4.5234;6.4002;3.9181;4.5172;7.7726;0.6984;-0.3053;-0.2303;-0.016;0.001;-0.0026;174.0;-30.68;-140.25;-83.73;186.89;-27.45;-26.71;5.0;31.047;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;466007;2018-04-03 08:15:27:672
3.5515;5.0989;6.5581;3.929;4.5157;7.768;0.1284;0.1864;-0.816;-0.0023;-4.0E-4;-0.0075;174.0;-30.16;-139.35;-82.1;186.99;-27.42;-26.83;5.0;31.622;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;466507;2018-04-03 08:15:28:172
4.2263;4.8273;7.4674;3.9171;4.5301;7.7656;0.2667;-0.0546;0.1571;-0.0114;0.0047;-0.003;174.0;-30.06;-138.54;-80.66;186.63;-27.55;-26.78;5.0;28.496;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;467006;2018-04-03 08:15:28:671
4.2843;4.4468;8.6788;3.9188;4.5532;7.7513;0.5829;0.1844;-0.4411;-0.0066;0.0031;-0.0099;174.0;-27.89;-136.95;-77.66;187.0;-27.66;-26.82;5.0;29.846;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;467506;2018-04-03 08:15:29:171
3.5784;4.5623;7.5446;3.9098;4.5418;7.7624;0.6404;-0.4235;-0.0514;-0.0075;0.0025;-0.0018;174.0;-27.27;-136.7;-77.45;187.02;-27.6;-26.6;5.0;30.063;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;468006;2018-04-03 08:15:29:671
3.8817;4.2333;7.538;3.9157;4.5454;7.7574;0.5173;-0.1008;1.2368;-0.0267;0.0111;9.0E-4;174.0;-25.17;-137.46;-79.61;189.39;-27.61;-26.78;5.0;27.556;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;468506;2018-04-03 08:15:30:171
3.6101;4.2165;7.5051;3.9075;4.5303;7.7704;-0.3255;0.4595;0.1386;-0.0075;0.0015;0.0031;174.0;-23.49;-138.25;-81.69;190.93;-27.49;-26.63;5.0;29.085;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;13 / 21;469007;2018-04-03 08:15:30:672
3.8351;4.0209;8.9856;3.9018;4.514;7.7827;0.3766;-0.2257;-0.0061;0.0055;0.0024;-0.0091;174.0;-20.38;-139.55;-84.68;193.35;-27.41;-26.63;5.0;49.131;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;13 / 21;469506;2018-04-03 08:15:31:171
4.0235;4.4253;8.4455;3.8848;4.4951;7.8021;0.4339;-0.0887;0.3761;-0.0081;5.0E-4;-8.0E-4;174.0;-16.71;-139.77;-85.86;195.26;-27.34;-26.62;5.0;38.435;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;470007;2018-04-03 08:15:31:672
3.5557;4.518;7.7814;3.8864;4.4744;7.8132;-0.0851;-0.3086;-0.5457;0.0133;-0.0086;-0.0074;174.0;-14.79;-138.65;-84.9;195.87;-27.15;-26.45;5.0;39.713;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;470507;2018-04-03 08:15:32:172
3.911;4.3942;8.0351;3.8885;4.4609;7.8199;-0.3861;-0.1194;-0.3364;0.0015;0.0014;-0.0066;174.0;-14.94;-138.28;-83.88;195.64;-27.06;-26.44;5.0;31.843;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;471006;2018-04-03 08:15:32:671
3.6741;4.5114;7.4847;3.8817;4.4498;7.8295;-0.4581;-0.3394;0.2915;-0.0088;-0.0077;-5.0E-4;174.0;-14.83;-137.83;-84.07;195.55;-26.98;-26.37;5.0;33.84;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;471506;2018-04-03 08:15:33:171
3.9738;3.9138;8.2205;3.9279;4.4291;7.8183;0.5516;-0.3357;0.5347;0.0094;7.0E-4;-0.0065;174.0;-15.09;-138.04;-84.98;196.1;-26.85;-26.67;5.0;36.818;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;472007;2018-04-03 08:15:33:672
4.5643;4.3607;9.1848;3.9132;4.4098;7.8365;-0.4521;-0.1394;-0.1297;0.0043;0.003;-0.0079;174.0;-16.88;-138.2;-84.54;194.88;-26.72;-26.54;5.0;40.321;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;472507;2018-04-03 08:15:34:172
3.8739;4.3314;7.4931;3.8926;4.403;7.8506;0.2713;-0.4267;-0.1561;-8.0E-4;-0.003;-0.001;174.0;-16.31;-137.98;-85.12;195.4;-26.67;-26.55;5.0;30.017;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;473007;2018-04-03 08:15:34:672
3.3344;4.0711;7.4022;3.8996;4.3996;7.849;0.0429;-0.3577;-0.2113;-1.0E-4;0.0031;-0.0042;174.0;-16.3;-137.95;-85.07;195.28;-26.66;-26.42;5.0;33.256;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;473507;2018-04-03 08:15:35:172
3.722;4.1106;7.258;3.8769;4.4;7.86;0.4908;-0.2413;1.2777;-0.0495;0.0323;-2.0E-4;174.0;-16.51;-137.58;-84.47;194.25;-26.57;-26.28;5.0;43.869;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;474007;2018-04-03 08:15:35:672
3.8757;4.6065;6.6317;3.8756;4.3862;7.8684;0.1206;-0.2648;1.0327;-0.0109;0.0045;-0.0012;174.0;-16.43;-137.58;-83.33;194.4;-26.57;-26.22;5.0;41.377;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;474508;2018-04-03 08:15:36:173
3.713;4.1017;7.4967;3.8753;4.3838;7.8699;-0.0235;-0.229;0.0945;0.0284;-0.0053;-0.0132;174.0;-15.95;-137.28;-82.92;194.43;-26.55;-26.1;5.0;27.469;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;13 / 22;475007;2018-04-03 08:15:36:672
4.3041;4.1782;8.9767;3.8965;4.3808;7.8611;-0.4394;0.239;0.0195;0.0097;-0.011;-0.0057;174.0;-15.56;-137.39;-81.82;194.31;-26.53;-26.37;5.0;33.997;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;13 / 22;475506;2018-04-03 08:15:37:171
3.9918;4.1573;8.8845;3.9207;4.3788;7.8501;0.2399;0.1995;-0.8101;-0.0245;0.0088;-0.0079;174.0;-15.51;-137.21;-81.5;194.05;-26.47;-26.49;5.0;33.409;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;476006;2018-04-03 08:15:37:671
3.7818;4.457;8.4903;3.9256;4.3718;7.8516;-0.0159;0.0667;-0.0828;0.0042;0.0043;-0.0073;174.0;-15.52;-137.38;-81.76;194.45;-26.47;-26.56;5.0;35.425;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;476507;2018-04-03 08:15:38:172
3.987;4.4115;8.613;3.8771;4.3733;7.8748;0.1579;0.0108;0.9906;0.0316;0.0044;-0.0028;174.0;-15.79;-138.0;-82.97;194.36;-26.48;-26.21;5.0;32.543;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;477006;2018-04-03 08:15:38:671
3.6628;4.5605;7.3789;3.8656;4.3775;7.8782;-0.6791;0.073;-0.8455;0.0052;0.0024;0.0052;174.0;-15.44;-138.17;-83.51;195.16;-26.51;-26.14;5.0;34.521;42.49259;-83.337585;616.13;NaN;102.17;14.680644;293.1;14 / 22;477507;2018-04-03 08:15:39:172
3.7597;4.2213;7.8682;3.8515;4.402;7.8714;0.0619;-0.0723;1.0172;0.006;-0.0061;0.0061;174.0;-15.52;-138.41;-83.51;194.64;-26.67;-26.07;5.0;34.782;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;14 / 22;478006;2018-04-03 08:15:39:671
3.4211;4.5431;7.4189;3.8427;4.4297;7.8601;-0.7007;0.3209;0.1114;0.0228;-0.003;-0.0094;174.0;-15.24;-138.61;-83.47;194.74;-26.85;-26.05;5.0;28.295;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;14 / 22;478507;2018-04-03 08:15:40:172
4.4022;4.5994;8.193;3.8325;4.4416;7.8584;-0.3463;-0.1176;-0.5871;-0.0124;0.0073;-1.0E-4;174.0;-15.28;-138.18;-82.69;194.87;-26.93;-26.0;5.0;30.18;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;14 / 22;479006;2018-04-03 08:15:40:671
4.1467;4.4073;8.8313;3.8245;4.4539;7.8553;-0.7364;-0.3122;-1.0124;0.0167;8.0E-4;-0.0106;181.0;-15.06;-137.81;-81.97;194.53;-27.01;-25.96;5.0;35.353;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;14 / 22;479507;2018-04-03 08:15:41:172
3.8787;4.3535;7.9854;3.8299;4.461;7.8487;0.0696;0.0607;1.0263;-0.0145;-0.0107;0.0021;181.0;-14.96;-137.57;-81.35;194.25;-27.06;-26.01;5.0;36.399;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;17 / 22;480007;2018-04-03 08:15:41:672
3.5168;4.7519;6.9577;3.8488;4.4649;7.8372;0.1937;-0.3003;0.0644;-0.0132;-0.0078;-0.0013;181.0;-14.68;-137.15;-80.77;194.52;-27.08;-26.16;5.0;45.339;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;17 / 22;480507;2018-04-03 08:15:42:172
2.979;4.5617;6.9266;3.8623;4.4743;7.8252;-0.3864;-0.229;-1.1475;-0.0024;-0.0128;-0.0026;181.0;-15.17;-137.06;-80.96;194.64;-27.15;-26.27;5.0;39.92;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;17 / 22;481007;2018-04-03 08:15:42:672
3.8787;4.1334;8.0842;3.8606;4.5032;7.8094;-0.3264;0.0601;0.1916;0.0016;-0.0044;-0.0029;181.0;-15.33;-137.28;-80.01;194.4;-27.34;-26.31;5.0;36.712;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;17 / 22;481507;2018-04-03 08:15:43:172
3.8931;4.3433;7.7952;3.8306;4.4895;7.8321;-0.3507;0.0716;-0.3599;-0.0028;0.0122;0.0022;181.0;-14.63;-136.83;-79.27;194.0;-27.26;-26.27;5.0;35.656;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;17 / 22;482007;2018-04-03 08:15:43:672
4.0408;4.1974;8.863;3.8323;4.5051;7.8223;0.0099;0.1252;-0.5815;0.0102;0.0023;-0.0092;181.0;-15.2;-136.85;-79.01;193.82;-27.25;-26.06;5.0;29.797;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;17 / 22;482506;2018-04-03 08:15:44:171
3.9715;4.4749;8.7075;3.8382;4.5094;7.8169;-0.0702;0.2585;-0.1561;-0.0062;0.0047;-0.0068;181.0;-16.19;-136.18;-78.01;193.2;-27.38;-26.15;5.0;28.98;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;17 / 22;483006;2018-04-03 08:15:44:671
4.8915;4.4534;9.0748;3.837;4.5086;7.8179;-0.0308;0.2294;0.1687;0.0089;-0.0137;3.0E-4;181.0;-16.31;-135.81;-77.57;193.19;-27.37;-26.14;5.0;30.503;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;17 / 22;483506;2018-04-03 08:15:45:171
3.4941;4.6652;7.3573;3.8514;4.5212;7.8036;1.0715;-0.415;0.025;-0.0079;-0.004;-0.0018;181.0;-16.46;-136.15;-78.52;193.67;-27.45;-26.27;5.0;58.957;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;17 / 22;484007;2018-04-03 08:15:45:672
3.6149;4.4217;8.2146;3.8606;4.5107;7.8051;0.5746;-0.3257;0.1147;0.0128;-0.0038;-0.0067;181.0;-16.13;-136.43;-78.92;193.67;-27.45;-26.27;5.0;40.996;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;17 / 22;484506;2018-04-03 08:15:46:171
4.3244;4.7339;6.935;3.884;4.5149;7.7911;-0.2719;0.1945;0.4194;-5.0E-4;-0.002;0.0;181.0;-15.74;-136.22;-79.07;193.78;-27.4;-26.42;5.0;35.938;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;17 / 22;485007;2018-04-03 08:15:46:672
4.4159;4.6287;8.6668;3.8912;4.5333;7.7767;-0.0793;0.1581;-0.4415;0.0034;-0.0047;-0.0019;181.0;-16.48;-136.82;-80.56;194.52;-27.53;-26.58;5.0;28.73;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;17 / 22;485506;2018-04-03 08:15:47:171
3.4761;5.2155;7.2413;3.8789;4.5551;7.7702;-0.1615;-0.3168;-0.4702;-0.0038;-0.0016;-0.0022;181.0;-16.09;-136.84;-80.41;194.19;-27.62;-26.57;5.0;38.6;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;14 / 22;486006;2018-04-03 08:15:47:671
4.1838;4.4558;8.2002;3.869;4.5598;7.7724;0.1871;-0.1031;-0.2162;-0.0018;0.0045;-0.0058;181.0;-15.49;-136.52;-80.98;195.02;-27.71;-26.46;5.0;36.149;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;14 / 22;486506;2018-04-03 08:15:48:171
3.5599;4.7268;7.5649;3.88;4.5705;7.7606;0.2128;0.0149;0.1979;-0.0145;0.002;-8.0E-4;181.0;-15.43;-136.18;-81.18;195.25;-27.78;-26.51;5.0;36.642;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;18 / 22;487006;2018-04-03 08:15:48:671
4.514;4.3326;8.3695;3.8665;4.5795;7.762;0.0639;-0.1664;-0.3262;-0.0258;0.0055;0.006;181.0;-14.6;-136.66;-80.67;195.09;-27.84;-26.48;5.0;35.672;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;18 / 22;487507;2018-04-03 08:15:49:172
4.1216;4.4426;7.9956;3.8739;4.5703;7.7637;-0.0446;-0.0454;-0.6433;-0.0228;-0.0066;0.0079;181.0;-14.87;-136.99;-81.03;195.09;-27.87;-26.47;5.0;41.09;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;18 / 22;488007;2018-04-03 08:15:49:672
2.9665;4.8231;7.1414;3.8813;4.5791;7.7549;0.7042;-0.1862;0.2249;0.0044;-0.0031;0.0011;181.0;-18.04;-137.5;-80.92;193.42;-27.84;-26.59;5.0;40.48;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;18 / 22;488508;2018-04-03 08:15:50:173
3.7334;4.4361;9.259;3.8715;4.5715;7.7642;-0.0098;-0.1416;0.1146;0.0163;-0.0072;-0.0114;181.0;-16.54;-137.34;-80.75;194.17;-27.89;-26.63;5.0;43.075;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;18 / 22;489007;2018-04-03 08:15:50:672
3.4648;4.8183;8.1721;3.8785;4.5802;7.7556;0.2948;-0.1586;-0.8124;0.0186;-0.0055;-0.0064;181.0;-15.83;-137.35;-80.98;194.63;-27.84;-26.57;5.0;38.965;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;18 / 22;489506;2018-04-03 08:15:51:171
3.972;4.0197;8.8038;3.8922;4.5666;7.7568;0.1485;-0.0617;0.9668;-0.0172;0.0091;-0.0034;181.0;-15.8;-137.4;-80.61;194.66;-27.79;-26.63;5.0;38.221;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;18 / 22;490007;2018-04-03 08:15:51:672
3.8177;4.6418;7.4656;3.8946;4.5616;7.7585;-0.3555;-0.2593;-1.0377;0.0099;0.0063;-0.0141;181.0;-15.7;-136.63;-80.4;194.3;-27.72;-26.66;5.0;38.432;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;18 / 22;490507;2018-04-03 08:15:52:172
3.1549;4.5383;7.7408;3.8938;4.5383;7.7726;-0.3571;0.2286;-1.2075;0.0053;0.0024;-0.0069;181.0;-15.8;-137.63;-80.73;194.43;-27.61;-26.61;5.0;35.29;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;18 / 22;491006;2018-04-03 08:15:52:671
3.7866;4.3338;6.5145;3.8998;4.5446;7.7659;-0.4929;0.035;-1.1462;-0.0088;-0.008;0.0031;181.0;-15.49;-136.98;-80.55;195.15;-27.61;-26.66;5.0;45.018;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;18 / 22;491507;2018-04-03 08:15:53:172
5.3192;4.4839;7.8915;3.9138;4.5298;7.7675;0.5461;-0.4141;0.2595;-0.0053;-0.0064;0.0013;181.0;-14.99;-137.3;-79.98;194.77;-27.52;-26.67;5.0;42.59;42.495907;-83.36773;696.77;842.183432382481;98.28;14.680644;266.6;18 / 22;492006;2018-04-03 08:15:53:671
